Date,1,2,3,4,5,6,7,8,9,10
1977-07-14,,,,-2.51,,,,,,
1977-07-15,,,79.06,,,,,,,288.78
1977-07-22,,,,,,,,,,288.79
1977-07-28,,,,-2.49,,,,,,
1977-07-31,,,79.04,,,,,,,
1977-08-01,,,,,,,,,,288.81
1977-08-08,,,,,,,,,,288.83
1977-08-15,,,78.98,-2.56,,,,,,288.86
1977-08-22,,,,,,,,,,288.84
1977-08-29,,,,-2.43,,,,,,
1977-08-31,,,78.9,,,,,,,
1977-09-01,,,,,,,,,,288.86
1977-09-08,,,,,,,,,,288.88
1977-09-14,,,,-2.56,,,,,,
1977-09-15,,,,,,,,,,288.87
1977-09-17,,,78.82,,,,,,,
1977-09-22,,,,,,,,,,288.89
1977-09-28,,,,-2.61,,,,,,
1977-10-01,,,78.85,,,,,,,288.89
1977-10-08,,,,,,,,,,288.9
1977-10-14,,,,-2.62,,,,,,
1977-10-15,,,78.86,,,,,,,288.92
1977-10-22,,,,,,,,,,288.9
1977-10-28,,,,-2.63,,,,,,
1977-10-31,,,78.84,,,,,,,
1977-11-01,,,,,,,,,,288.9
1977-11-08,,,,,,,,,,288.92
1977-11-14,,,,-2.5,,,,,,
1977-11-15,,,78.88,,,,,,,288.94
1977-11-22,,,,,,,,,,288.92
1977-11-28,,,,-2.15,,,,,,
1977-11-30,,,78.86,,,,,,,
1977-12-01,,,,,,,,,,288.92
1977-12-08,,,,,,,,,,288.94
1977-12-14,,,,-2.22,,,,,,
1977-12-15,,,78.84,,,,,,,288.93
1977-12-22,,,,,,,,,,288.95
1977-12-28,,,,-2.25,,,,,,
1977-12-31,,,78.83,,,,,,,
1978-01-01,,,,,,,,,,288.96
1978-01-08,,,,,,,,,,288.98
1978-01-13,,,,-2.07,,,,,,
1978-01-15,,,78.8,,,,,,,288.97
1978-01-22,,,,,,,,,,288.98
1978-01-27,,,,-2.1,,,,,,
1978-01-31,,,78.78,,,,,,,
1978-02-01,,,,,,,,,,289.0
1978-02-08,,,,,,,,,,289.02
1978-02-14,,,,-2.16,16.16,,,,,
1978-02-15,,,78.77,,,,,,,289.04
1978-02-22,,,,,,,,,,289.03
1978-02-28,,,78.77,-2.25,16.09,,,,,
1978-03-01,,,,,,,,,,289.03
1978-03-08,,,,,,,,,,289.02
1978-03-14,,,,-2.28,16.0,,,,,
1978-03-15,,,78.79,,,,,,,289.07
1978-03-22,,,,,,,,,,289.05
1978-03-28,,,,-2.13,16.3,,,,,
1978-03-31,,,78.91,,,,,,,
1978-04-01,,,,,,,,,,289.05
1978-04-08,,,,,,,,,,289.06
1978-04-14,,,,-2.21,,,,,,
1978-04-15,,,79.03,,,,,,,289.05
1978-04-22,,,,,,,,,,289.04
1978-04-28,,,,-2.26,15.91,,,,,
1978-04-30,,,79.03,,,,,,,
1978-05-01,,,,,,,,,,289.06
1978-05-08,,,,,,,,,,289.09
1978-05-14,,,,-2.33,,,,,,
1978-05-15,,,79.01,,,,,,,289.14
1978-05-17,,,,,16.5,,,,,
1978-05-22,,,,,,,,,,289.16
1978-05-28,,,,-2.42,,,,,,
1978-05-29,,,,,16.08,,,,,
1978-05-31,,,78.98,,,,,,,
1978-06-01,,,,,,,,,,289.16
1978-06-08,,,,,,,,,,289.17
1978-06-14,,,,-2.47,,,,,,
1978-06-15,,,78.97,,15.93,,,,,289.16
1978-06-22,,,,,,,,,,289.17
1978-06-28,,,,-2.45,15.79,,,,,
1978-06-30,,,78.99,,,,,,,
1978-07-01,,,,,,,,,,289.17
1978-07-08,,,,,,,,,,289.15
1978-07-14,,,,-2.36,,,,,,
1978-07-15,,,78.96,,,,,,,289.13
1978-07-17,,,,,15.93,,,,,
1978-07-22,,,,,,,,,,289.14
1978-07-27,,,,,15.74,,,,,
1978-07-28,,,,-2.44,,,,,,
1978-07-31,,,78.9,,,,,,,
1978-08-01,,,,,,,,,,289.14
1978-08-08,,,,,,,,,,289.15
1978-08-11,,,,,15.59,,,,,
1978-08-14,,,,-2.54,,,,,,
1978-08-15,,,78.89,,,,,,,289.13
1978-08-22,,,,,,,,,,289.14
1978-08-28,,,,-2.59,,,,,,
1978-08-29,,,,,15.46,,,,,
1978-08-31,,,78.84,,,,,,,
1978-09-01,,,,,,,,,,289.14
1978-09-08,,,,,,,,,,289.13
1978-09-14,,,,-2.61,15.38,,,,,
1978-09-15,,,78.89,,,,,,,289.12
1978-09-22,,,,,,,,,,289.13
1978-09-28,,,,-2.61,,,,,,
1978-09-29,,,,,15.38,,,,,
1978-09-30,,,78.85,,,,,,,
1978-10-01,,,,,,,,,,289.13
1978-10-08,,,,,,,,,,289.15
1978-10-13,,,,-2.61,15.37,,,,,
1978-10-15,,,78.82,,,,,,,289.18
1978-10-22,,,,,,,,,,289.2
1978-10-27,,,,-2.6,15.39,,,,,
1978-10-31,,,78.79,,,,,,,
1978-11-01,,,,,,,,,,289.2
1978-11-08,,,,,,,,,,289.22
1978-11-14,,,,-2.63,,,,,,
1978-11-15,,,78.78,,,,,,,289.24
1978-11-16,,,,,15.36,,,,,
1978-11-22,,,,,,,,,,289.23
1978-11-28,,,,-2.61,,,,,,
1978-11-29,,,,,15.43,,,,,
1978-11-30,,,78.77,,,,,,,
1978-12-01,,,,,,,,,,289.23
1978-12-08,,,,,,,,,,289.22
1978-12-14,,,,-2.45,15.71,,,,,
1978-12-15,,,78.76,,,,,,,289.24
1978-12-22,,,,,,,,,,289.23
1978-12-28,,,,-2.35,15.96,,,,,
1979-01-01,,,,,,,,,,289.24
1979-01-03,,,78.74,,,,,,,
1979-01-08,,,,,,,,,,289.26
1979-01-15,,,78.72,-2.19,,,,,,289.28
1979-01-22,,,,,,,,,,289.29
1979-01-29,,,,-2.28,,,,,,
1979-01-31,,,78.68,,,,,,,
1979-02-01,,,,,,,,,,289.29
1979-02-08,,,,,,,,,,289.3
1979-02-14,,,,-2.08,,,,,,
1979-02-15,,,78.66,,,,,,,289.32
1979-02-22,,,,,,,,,,289.3
1979-02-28,,,78.63,-2.07,16.57,,,,,
1979-03-01,,,,,,,,,,289.36
1979-03-08,,,,,,,,,,289.38
1979-03-14,,,,-1.9,16.87,,,,,
1979-03-15,,,78.61,,,,,,,289.73
1979-03-22,,,,,,,,,,289.76
1979-03-28,,,,-1.86,16.88,,,,,
1979-03-31,,,78.65,,,,,,,
1979-04-01,,,,,,,,,,289.78
1979-04-08,,,,,,,,,,289.8
1979-04-13,,,,-2.0,16.56,,,,,
1979-04-15,,,78.79,,,,,,,289.82
1979-04-22,,,,,,,,,,289.84
1979-04-27,,,,-2.03,16.3,,,,,
1979-04-30,,,78.92,,,,,,,
1979-05-01,,,,,,,,,,289.84
1979-05-08,,,,,,,,,,289.83
1979-05-14,,,,-1.85,,,,,,
1979-05-15,,,78.99,,16.26,,,,,289.85
1979-05-22,,,,,,,,,,289.84
1979-05-28,,,,-2.01,16.03,,,,,
1979-05-31,,,78.93,,,,,,,
1979-06-01,,,,,,,,,,289.84
1979-06-08,,,,,,,,,,289.82
1979-06-14,,,,-1.83,16.14,,,,,
1979-06-15,,,78.92,,,,,,,289.78
1979-06-22,,,,,,,,,,289.77
1979-06-28,,,,-1.95,15.89,,,,,
1979-07-01,,,,,,,,,,289.77
1979-07-08,,,,,,,,,,289.75
1979-07-13,,,,-2.1,15.7,,,,,
1979-07-15,,,78.87,,,,,,,289.73
1979-07-22,,,,,,,,,,289.76
1979-07-27,,,,-2.29,,,,,,
1979-07-30,,,,,15.53,,,,,
1979-07-31,,,78.89,,,,,,,
1979-08-01,,,,,,,,,,289.76
1979-08-08,,,,,,,,,,289.73
1979-08-14,,,,-2.21,,,,,,
1979-08-15,,,78.9,,,,,,,289.65
1979-08-16,,,,,15.44,,,,,
1979-08-22,,,,,,,,,,289.6
1979-08-28,,,,-2.24,,,,,,
1979-08-29,,,,,15.38,,,,,
1979-08-31,,,79.04,,,,,,,
1979-09-01,,,,,,,,,,289.6
1979-09-08,,,,,,,,,,289.58
1979-09-13,,,,,15.36,,,,,
1979-09-14,,,,-2.29,,,,,,
1979-09-15,,,79.01,,,,,,,289.54
1979-09-22,,,,,,,,,,289.52
1979-09-27,,,,,15.27,,,,,
1979-09-28,,,,-2.35,,,,,,
1979-09-30,,,78.97,,,,,,,
1979-10-01,,,,,,,,,,289.5
1979-10-08,,,,,,,,,,289.48
1979-10-15,,,78.96,-2.36,15.37,,,,,289.46
1979-10-22,,,,,,,,,,289.44
1979-10-29,,,,-2.37,15.23,,,,,
1979-10-31,,,78.96,,,,,,,
1979-11-01,,,,,,,,,,289.44
1979-11-08,,,,,,,,,,289.42
1979-11-14,,,,-2.17,15.41,,,,,
1979-11-15,,,78.93,,,,,,,289.43
1979-11-22,,,,,,,,,,289.41
1979-11-28,,,,-2.22,,,,,,
1979-11-29,,,,,15.43,,,,,
1979-11-30,,,79.03,,,,,,,
1979-12-01,,,,,,,,,,289.41
1979-12-08,,,,,,,,,,289.38
1979-12-13,,,,,15.82,,,,,
1979-12-14,,,,-2.19,,,,,,
1979-12-15,,,79.02,,,,,,,289.36
1979-12-22,,,,,,,,,,289.34
1979-12-28,,,,-2.01,15.94,,,,,
1979-12-31,,,78.95,,,,,,,
1980-01-01,,,,,,,,,,289.33
1980-01-08,,,,,,,,,,289.31
1980-01-14,,,,-1.83,15.96,,,,,
1980-01-15,,,78.91,,,,,,,289.3
1980-01-22,,,,,,,,,,289.32
1980-01-28,,,,-2.01,15.96,,,,,
1980-01-31,,,78.87,,,,,,,
1980-02-01,,,,,,,,,,289.36
1980-02-08,,,,,,,,,,289.4
1980-02-14,,,,-1.73,16.5,,,,,
1980-02-15,,,78.84,,,,,,,289.42
1980-02-22,,,,,,,,,,289.44
1980-02-27,,,,,16.22,,,,,
1980-02-28,,,,-1.94,,,,,,
1980-02-29,,,78.84,,,,,,,
1980-03-01,,,,,,,,,,289.43
1980-03-08,,,,,,,,,,289.44
1980-03-13,,,,,16.19,,,,,
1980-03-14,,,,-1.94,,,,,,
1980-03-15,,,78.81,,,,,,,289.42
1980-03-22,,,,,,,,,,289.43
1980-03-27,,,,,16.18,,,,,
1980-03-28,,,,-1.94,,,,,,
1980-03-31,,,78.8,,,,,,,
1980-04-01,,,,,,,,,,289.44
1980-04-08,,,,,,,,,,289.45
1980-04-14,,,,-1.91,16.33,,,,,
1980-04-15,,,78.9,,,,,,,289.45
1980-04-22,,,,,,,,,,289.46
1980-04-28,,,,-2.0,16.16,,,,,
1980-04-30,,,78.91,,,,,,,
1980-05-01,,,,,,,,,,289.46
1980-05-08,,,,,,,,,,289.44
1980-05-14,,,,-2.1,15.86,,,,,
1980-05-15,,,78.91,,,,,,,289.45
1980-05-22,,,,,,,,,,289.46
1980-05-28,,,,-2.17,15.69,,,,,
1980-05-31,,,78.87,,,,,,,
1980-06-01,,,,,,,,,,289.46
1980-06-08,,,,,,,,,,289.49
1980-06-13,,,,-2.25,15.6,,,,,
1980-06-15,,,78.82,,,,,,,289.47
1980-06-22,,,,,,,,,,289.46
1980-06-27,,,,-2.23,15.6,,,,,
1980-06-30,,,78.83,,,,,,,
1980-07-01,,,,,,,,,,289.46
1980-07-08,,,,,,,,,,289.48
1980-07-14,,,,-2.13,16.55,,,,,
1980-07-15,,,78.74,,,,,,,289.47
1980-07-22,,,,,,,,,,289.46
1980-07-28,,,,-2.14,16.41,,,,,
1980-07-31,,,78.69,,,,,,,
1980-08-01,,,,,,,,,,289.45
1980-08-08,,,,,,,,,,289.46
1980-08-13,,,,,15.6,,,,,
1980-08-14,,,,-2.15,,,,,,
1980-08-15,,,78.67,,,,,,,289.44
1980-08-20,,,,,15.92,,,,,
1980-08-22,,,,,,,,,,289.45
1980-08-28,,,,-2.24,15.57,,,,,
1980-08-31,,,78.69,,,,,,,
1980-09-01,,,,,,,,,,289.45
1980-09-08,,,,,,,,,,289.43
1980-09-15,,,78.72,-2.28,15.72,,,,,289.41
1980-09-22,,,,,,,,,,289.42
1980-09-29,,,,-2.33,15.63,,,,,
1980-09-30,,,78.75,,,,,,,
1980-10-01,,,,,,,,,,289.44
1980-10-08,,,,,,,,,,289.43
1980-10-14,,,,-2.37,15.6,,,,,
1980-10-15,,,78.74,,,,,,,289.44
1980-10-22,,,,,,,,,,289.42
1980-10-28,,,,-2.36,15.57,,,,,
1980-10-31,,,78.9,,,,,,,
1980-11-01,,,,,,,,,,289.44
1980-11-08,,,,,,,,,,289.42
1980-11-14,,,,-2.27,15.6,,,,,
1980-11-15,,,,,,,,,,289.43
1980-11-22,,,,,,,,,,289.42
1980-11-28,,,,-2.18,15.66,,,,,
1980-11-30,,,78.99,,,,,,,
1980-12-01,,,,,,,,,,289.42
1980-12-08,,,,,,,,,,289.44
1980-12-15,,,79.03,-1.99,16.02,,,,,289.45
1980-12-22,,,,,,,,,,289.44
1980-12-29,,,,-1.89,15.94,,,,,
1980-12-31,,,79.06,,,,,,,
1981-01-01,,,,,,,,,,289.45
1981-01-08,,,,,,,,,,289.46
1981-01-14,,,,-1.83,,,,,,
1981-01-15,,,79.07,,,,,,,289.47
1981-01-22,,,,,,,,,,289.48
1981-01-28,,,,-1.81,,,,,,
1981-01-29,,,,,15.59,,,,,
1981-01-31,,,79.03,,,,,,,
1981-02-01,,,,,,,,,,289.47
1981-02-08,,,,,,,,,,289.45
1981-02-13,,,,-1.88,15.76,,,,,
1981-02-15,,,78.99,,,,,,,289.48
1981-02-22,,,,,,,,,,289.47
1981-02-27,,,,-2.0,16.26,,,,,
1981-02-28,,,78.96,,,,,,,
1981-03-01,,,,,,,,,,289.48
1981-03-08,,,,,,,,,,289.49
1981-03-13,,,,-1.48,16.41,,,,,
1981-03-15,,,78.9,,,,,,,289.53
1981-03-22,,,,,,,,,,289.58
1981-03-27,,,,-1.73,16.7,,,,,
1981-03-31,,,78.98,,,,,,,
1981-04-01,,,,,,,,,,289.58
1981-04-08,,,,,,,,,,289.68
1981-04-14,,,,-1.9,16.34,,,,,
1981-04-15,,,79.13,,,,,,,289.72
1981-04-22,,,,,,,,,,289.7
1981-04-28,,,,-2.0,16.01,,,,,
1981-04-30,,,79.05,,,,,,,
1981-05-01,,,,,,,,,,289.7
1981-05-08,,,,,,,,,,289.58
1981-05-13,,,,,15.96,,,,,
1981-05-14,,,,-2.04,,,,,,
1981-05-15,,,79.08,,,,,,,289.63
1981-05-22,,,,,,,,,,289.64
1981-05-27,,,,,15.9,,,,,
1981-05-28,,,,-2.03,,,,,,
1981-05-30,,,79.05,,,,,,,
1981-06-01,,,,,,,,,,290.61
1981-06-08,,,,,,,,,,290.63
1981-06-15,,,79.04,-2.04,15.81,,,,,290.63
1981-06-22,,,,,,,,,,290.63
1981-06-29,,,,-2.02,15.98,,,,,
1981-06-30,,,79.03,,,,,,,
1981-07-01,,,,,,,,,,290.63
1981-07-08,,,,,,,,,,290.6
1981-07-14,,,,-2.16,15.94,,,,,
1981-07-15,,,78.96,,,,,,,290.58
1981-07-22,,,,,,,,,,290.6
1981-07-28,,,,-2.03,15.89,,,,,
1981-07-31,,,78.93,,,,,,,
1981-08-01,,,,,,,,,,290.58
1981-08-08,,,,,,,,,,290.53
1981-08-14,,,,-2.21,,,,,,
1981-08-15,,,79.02,,,,,,,290.5
1981-08-22,,,,,,,,,,290.48
1981-08-28,,,,-2.24,,,,,,
1981-08-31,,,78.97,,,,,,,
1981-09-01,,,,,,,,,,290.48
1981-09-08,,,,,,,,,,290.43
1981-09-14,,,,-2.31,,,,,,
1981-09-15,,,78.91,,,,,,,290.33
1981-09-22,,,,,,,,,,290.3
1981-09-28,,,,-2.33,,,,,,
1981-09-30,,,78.86,,,,,,,
1981-10-01,,,,,,,,,,290.23
1981-10-08,,,,,,,,,,290.2
1981-10-14,,,,-2.11,,,,,,
1981-10-15,,,78.88,,,,,,,290.16
1981-10-20,,,,,15.8,,,,,
1981-10-22,,,,,,,,,,290.2
1981-10-28,,,,-1.91,,,,,,
1981-11-01,,,,,,,,,,290.16
1981-11-04,,,78.93,,,,,,,
1981-11-08,,,,,,,,,,290.1
1981-11-13,,,,-2.09,,,,,,
1981-11-15,,,,,,,,,,290.06
1981-11-16,,,78.94,,15.96,,,,,
1981-11-22,,,,,,,,,,290.03
1981-11-27,,,,-2.09,,,,,,
1981-11-30,,,79.01,,,,,,,
1981-12-01,,,,,,,,,,290.0
1981-12-08,,,,,,,,,,289.96
1981-12-14,,,,-1.82,16.91,,,,,
1981-12-15,,,,,,,,,,289.92
1981-12-16,,,79.0,,,,,,,
1981-12-22,,,,,,,,,,289.9
1981-12-28,,,,-2.02,16.63,,,,,
1982-01-01,,,,,,,,,,289.93
1982-01-02,,,78.95,,,,,,,
1982-01-08,,,,,,,,,,289.96
1982-01-14,,,,-1.9,16.47,,,,,
1982-01-15,,,,,,,,,,290.0
1982-01-16,,,78.94,,,,,,,
1982-01-22,,,,,,,,,,289.99
1982-01-26,,,,,16.74,,,,,
1982-01-28,,,,-2.04,,,,,,
1982-02-01,,,78.94,,,,,,,289.99
1982-02-08,,,,,,,,,,290.0
1982-02-14,,,,,16.5,,,,,
1982-02-15,,,,-2.01,,,,,,290.02
1982-02-16,,,78.93,,,,,,,
1982-02-22,,,,,,,,,,290.03
1982-02-26,,,,,16.27,,,,,
1982-02-28,,,78.91,,,,,,,
1982-03-01,,,,-2.08,,,,,,290.0
1982-03-08,,,,,,,,,,289.98
1982-03-14,,,,,16.45,,,,,
1982-03-15,,,78.89,-1.98,,,,,,289.99
1982-03-22,,,,,,,,,,289.97
1982-03-26,,,,,16.37,,,,,
1982-03-29,,,,-2.05,,,,,,
1982-04-01,,,79.05,,,,,,,289.97
1982-04-08,,,,,,,,,,289.95
1982-04-14,,,,-2.13,16.1,,,,,
1982-04-15,,,79.21,,,,,,,289.93
1982-04-22,,,,,,,,,,289.94
1982-04-28,,,,-2.2,15.94,,,,,
1982-05-01,,,79.28,,,,,,,289.97
1982-05-08,,,,,,,,,,289.98
1982-05-13,,,,,15.91,,,,,
1982-05-14,,,,-2.22,,,,,,
1982-05-15,,,,,,,,,,289.99
1982-05-16,,,79.28,,,,,,,
1982-05-22,,,,,,,,,,290.0
1982-05-27,,,,,15.73,,,,,
1982-05-28,,,,-2.27,,,,,,
1982-06-01,,,79.2,,,,,,,289.99
1982-06-08,,,,,,,,,,289.97
1982-06-10,,,,,15.73,,,,,
1982-06-14,,,,-2.32,,,,,,
1982-06-15,,,,,,,,,,289.93
1982-06-17,,,79.12,,,,,,,
1982-06-22,,,,,,,,,,289.9
1982-06-28,,,,-2.32,15.72,,,,,
1982-07-01,,,79.02,,,,,,,289.89
1982-07-08,,,,,,,,,,289.87
1982-07-13,,,,-2.42,,,,,,
1982-07-14,,,,-2.37,,,,,,
1982-07-15,,,,,15.62,,,,,289.84
1982-07-16,,,78.91,,,,,,,
1982-07-22,,,,,,,,,,289.83
1982-07-27,,,,-2.44,,,,,,
1982-07-28,,,,-2.43,,,,,,
1982-07-29,,,,,15.59,,,,,
1982-08-01,,,,,,,,,,289.76
1982-08-02,,,78.78,,,,,,,
1982-08-08,,,,,,,,,,289.6
1982-08-12,,,,,15.46,,,,,
1982-08-13,,,,-2.44,,,,,,
1982-08-15,,,,,,,,,,289.58
1982-08-16,,,78.79,,,,,,,
1982-08-22,,,,,,,,,,289.56
1982-08-26,,,,,15.43,,,,,
1982-08-27,,,,-2.46,,,,,,
1982-09-01,,,78.75,,,,,,,289.53
1982-09-08,,,,,,,,,,289.48
1982-09-13,,,,,15.33,,,,,
1982-09-14,,,,-2.48,,,,,,
1982-09-15,,,78.72,,,,,,,289.46
1982-09-22,,,,,,,,,,289.44
1982-09-27,,,,,15.32,,,,,
1982-09-28,,,,-2.51,,,,,,
1982-09-30,,,78.66,,,,,,,
1982-10-01,,,,,,,,,,289.53
1982-10-08,,,,,,,,,,289.48
1982-10-14,,,,-2.32,15.98,,,,,
1982-10-15,,,,,,,,,,289.46
1982-10-16,,,78.6,,,,,,,
1982-10-22,,,,,,,,,,289.44
1982-10-28,,,,-2.27,,,,,,
1982-10-29,,,,,16.04,,,,,
1982-11-01,,,,,,,,,,289.36
1982-11-02,,,78.61,,,,,,,
1982-11-08,,,,,,,,,,289.33
1982-11-15,,,78.59,-2.38,15.94,,,,,289.3
1982-11-22,,,,,,,,,,289.32
1982-11-29,,,,-2.23,,,,,,
1982-11-30,,,78.76,,,,,,,
1982-12-01,,,,,,,,,,289.29
1982-12-08,,,,,,,,,,289.26
1982-12-14,,,,-2.36,16.4,,,,,
1982-12-15,,,78.82,,,,,,,289.24
1982-12-22,,,,,,,,,,289.22
1982-12-28,,,,-2.04,,,,,,
1982-12-31,,,78.81,,,,,,,
1983-01-01,,,,,,,,,,289.2
1983-01-08,,,,,,,,,,289.18
1983-01-13,,,,,16.42,,,,,
1983-01-14,,,,-1.96,,,,,,
1983-01-15,,,78.87,,,,,,,289.16
1983-01-22,,,,,,,,,,289.14
1983-01-28,,,,-2.01,16.45,,,,,
1983-01-31,,,78.87,,,,,,,
1983-02-01,,,,,,,,,,289.08
1983-02-08,,,,,,,,,,289.06
1983-02-14,,,,-1.89,,,,,,
1983-02-15,,,78.86,,16.47,,,,,289.04
1983-02-22,,,,,,,,,,289.03
1983-02-28,,,,-2.12,,,,,,
1983-03-01,,,,,16.49,,,,,289.08
1983-03-02,,,78.86,,,,,,,
1983-03-08,,,,,,,,,,289.09
1983-03-14,,,,-2.23,,,,,,
1983-03-15,,,,,16.32,,,,,289.1
1983-03-16,,,78.89,,,,,,,
1983-03-22,,,,,,,,,,289.09
1983-03-28,,,,-2.01,,,,,,
1983-03-29,,,,,16.64,,,,,
1983-03-31,,,78.88,,,,,,,
1983-04-01,,,,,,,,,,289.16
1983-04-08,,,,,,,,,,289.18
1983-04-14,,,,-2.02,,,,,,
1983-04-15,,,,,16.54,,,,,289.19
1983-04-16,,,78.98,,,,,,,
1983-04-22,,,,,,,,,,289.2
1983-04-27,,,,,16.48,,,,,
1983-04-28,,,,-2.03,,,,,,
1983-05-01,,,79.03,,,,,,,289.2
1983-05-08,,,,,,,,,,289.18
1983-05-13,,,,-1.86,,,,,,
1983-05-15,,,78.99,,,,,,,289.17
1983-05-17,,,,,16.5,,,,,
1983-05-22,,,,,,,,,,289.16
1983-05-27,,,,-1.86,16.74,,,,,
1983-05-30,,,78.96,,,,,,,
1983-06-01,,,,,,,,,,289.16
1983-06-08,,,,,,,,,,289.14
1983-06-14,,,,-2.05,,,,,,
1983-06-15,,,78.86,,16.16,,,,,289.15
1983-06-22,,,,,,,,,,289.13
1983-06-28,,,,-2.23,,,,,,
1983-06-29,,,,,15.94,,,,,
1983-06-30,,,78.81,,,,,,,
1983-07-01,,,,,,,,,,289.1
1983-07-08,,,,,,,,,,289.06
1983-07-14,,,,-2.31,,,,,,
1983-07-15,,,,,15.85,,,,,289.03
1983-07-16,,,78.82,,,,,,,
1983-07-22,,,,,,,,,,288.98
1983-07-28,,,,-2.62,,,,,,
1983-07-29,,,,,15.66,,,,,
1983-08-01,,,,,,,,,,288.98
1983-08-02,,,78.73,,,,,,,
1983-08-08,,,,,,,,,,288.97
1983-08-15,,,78.66,-2.57,,,,,,288.97
1983-08-17,,,,,15.49,,,,,
1983-08-22,,,,,,,,,,288.96
1983-08-29,,,,-2.54,,,,,,
1983-08-30,,,,,15.4,,,,,
1983-08-31,,,78.55,,,,,,,
1983-09-01,,,,,,,,,,288.96
1983-09-08,,,,,,,,,,288.94
1983-09-14,,,,-2.43,,,,,,
1983-09-15,,,78.63,,15.4,,,,,288.92
1983-09-22,,,,,,,,,,288.93
1983-09-28,,,,-2.41,,,,,,
1983-09-29,,,,,15.33,,,,,
1983-09-30,,,78.9,,,,,,,
1983-10-01,,,,,,,,,,288.93
1983-10-08,,,,,,,,,,288.92
1983-10-14,,,,-2.48,15.3,,,,,
1983-10-15,,,78.96,,,,,,,288.93
1983-10-22,,,,,,,,,,288.92
1983-10-28,,,,-2.47,,,,,,
1983-10-31,,,78.88,,,,,,,
1983-11-01,,,,,,,,,,288.92
1983-11-08,,,,,,,,,,288.9
1983-11-14,,,,-2.48,,,,,,
1983-11-15,,,78.82,,15.3,,,,,288.88
1983-11-22,,,,,,,,,,288.87
1983-11-28,,,,-2.27,,,,,,
1983-11-29,,,,,15.4,,,,,
1983-12-01,,,78.87,,,,,,,288.89
1983-12-08,,,,,,,,,,288.88
1983-12-14,,,,-2.18,,,,,,
1983-12-15,,,78.83,,15.42,,,,,288.87
1983-12-22,,,,,,,,,,288.86
1983-12-28,,,,-2.06,,,,,,
1984-01-01,,,,,,,,,,288.85
1984-01-03,,,78.91,,,,,,,
1984-01-08,,,,,,,,,,288.82
1984-01-13,,,,-1.79,15.84,,,,,
1984-01-15,,,78.89,,,,,,,288.81
1984-01-22,,,,,,,,,,288.8
1984-01-27,,,,-1.88,,,,,,
1984-01-31,,,78.82,,,,,,,
1984-02-01,,,,,,,,,,288.8
1984-02-08,,,,,,,,,,288.81
1984-02-14,,,,-1.61,,,,,,
1984-02-15,,,78.81,,16.63,,,,,288.82
1984-02-22,,,,,,,,,,288.8
1984-02-28,,,,-1.84,,,,,,
1984-02-29,,,78.76,,,,,,,
1984-03-01,,,,,,,,,,288.81
1984-03-08,,,,,,,,,,288.8
1984-03-14,,,,-1.92,,,,,,
1984-03-15,,,78.75,,16.26,,,,,288.79
1984-03-22,,,,,,,,,,288.8
1984-03-28,,,,-1.95,,,,,,
1984-03-31,,,78.72,,,,,,,
1984-04-01,,,,,,,,,,288.82
1984-04-08,,,,,,,,,,288.81
1984-04-13,,,,-1.93,,,,,,
1984-04-15,,,78.96,,,,,,,288.8
1984-04-16,,,,,15.97,,,,,
1984-04-22,,,,,,,,,,288.8
1984-04-26,,,,,15.88,,,,,
1984-04-27,,,,-2.02,,,,,,
1984-04-30,,,79.01,,,,,,,
1984-05-01,,,,,,,,,,288.82
1984-05-08,,,,,,,,,,288.8
1984-05-14,,,,-2.11,,,,,,
1984-05-15,,,78.94,,,,,,,288.78
1984-05-22,,,,,,,,,,288.8
1984-05-28,,,,-1.99,,,,,,
1984-05-29,,,,,16.34,,,,,
1984-05-31,,,78.9,,,,,,,
1984-06-01,,,,,,,,,,288.8
1984-06-08,,,,,,,,,,288.79
1984-06-14,,,,-1.97,16.35,,,,,
1984-06-15,,,78.88,,,,,,,288.8
1984-06-22,,,,,,,,,,288.79
1984-06-28,,,,-2.11,,,,,,
1984-06-30,,,78.91,,,,,,,
1984-07-01,,,,,,,,,,288.79
1984-07-08,,,,,,,,,,288.78
1984-07-11,,,,,15.81,,,,,
1984-07-13,,,,-2.09,,,,,,
1984-07-15,,,78.85,,,,,,,288.77
1984-07-22,,,,,,,,,,288.76
1984-07-27,,,,-2.11,,,,,,
1984-07-31,,,78.81,,,,,,,
1984-08-01,,,,,,,,,,288.76
1984-08-08,,,,,,,,,,288.75
1984-08-14,,,78.74,-2.21,15.64,,,,,
1984-08-15,,,,,,,,,,288.73
1984-08-22,,,,,,,,,,288.74
1984-08-28,,,,-2.28,,,,,,
1984-08-31,,,78.66,,,,,,,
1984-09-01,,,,,,,,,,288.74
1984-09-08,,,,,,,,,,288.72
1984-09-13,,,,,15.75,,,,,
1984-09-14,,,,-2.23,,,,,,
1984-09-15,,,78.59,,,,,,,288.7
1984-09-22,,,,,,,,,,288.7
1984-09-28,,,,-2.01,,,,,,
1984-09-30,,,78.78,,,,,,,
1984-10-12,,,,,16.54,,,,,
1984-10-15,,,78.8,-1.93,,,,,,
1984-10-29,,,78.93,-1.76,,,,,,
1984-11-01,,,,,,,,,,288.72
1984-11-08,,,,,,,,,,288.7
1984-11-14,,,,-1.93,,,,,,
1984-11-15,,,78.97,,16.35,,,,,288.7
1984-11-22,,,,,,,,,,288.68
1984-11-28,,,,-1.81,,,,,,
